"","rownumber","covariates.formula","covariates.rownumber","R2c","R2m","Avrate_OR","Avrate_LCI","Avrate_UCI","R2_first_covariate","Pval_first_covariate","Model Covariates","n"
"497",497,"avrate+weight+club+age+meanIAT+refCountry","497",0.779994867216127,0.753869385508225,1.11118714912107,0.883548495204897,1.39747494005462,0.105428947525278,0.367371589021364,"6",792
"369",369,"avrate+weight+club+age+refCountry","369",0.779994866369325,0.753869395029832,1.11118715967537,0.883548501995009,1.39747495586201,0.105428957023496,0.367371549648579,"5",793
"368",368,"weight+club+age+refCountry","368",0.779973653656859,0.753889064049584,1.01852698264368,1.00913659827144,1.02800474796991,0.0183574488656483,0.000102522865182344,"4",794
"496",496,"weight+club+age+meanIAT+refCountry","496",0.779973646209288,0.753889077629191,1.01852698321994,1.009136601069,1.02800474628328,0.0183574494314221,0.000102522424208604,"5",795
"361",361,"avrate+height+club+age+refCountry","361",0.77998237111018,0.75398163424946,1.14640827604094,0.912034935748201,1.44101051819578,0.136633816662207,0.241639178114289,"5",796
"489",489,"avrate+height+club+age+meanIAT+refCountry","489",0.779982371201857,0.753981635086019,1.14640827906752,0.912034936738248,1.44101052424019,0.136633819302258,0.24163917221859,"6",797
"360",360,"height+club+age+refCountry","360",0.779954505976519,0.753983963107299,1.01978584581079,1.01013972811577,1.02952407708573,0.0195926501650601,5.33363963651165e-05,"4",798
"488",488,"height+club+age+meanIAT+refCountry","488",0.779954504876582,0.753983972305236,1.01978584582768,1.010139728159,1.02952407707579,0.0195926501816301,5.33363930523909e-05,"5",799
"505",505,"avrate+height+weight+club+age+meanIAT+refCountry","505",0.779984468181707,0.754057272842948,1.13228818497389,0.899739464049404,1.42494198049434,0.124240527746538,0.289495101658925,"7",800
"377",377,"avrate+height+weight+club+age+refCountry","377",0.779984463888276,0.754057282321654,1.13228815173138,0.89973946246231,1.42494189933896,0.124240498387833,0.289495157733988,"6",801
"504",504,"height+weight+club+age+meanIAT+refCountry","504",0.779959265830033,0.75406766983234,1.01269168510676,0.997188843242384,1.02843554260975,0.0126118207040106,0.109087358506984,"6",802
"376",376,"height+weight+club+age+refCountry","376",0.779959263464048,0.754067676904366,1.0126916852917,0.997188844345639,1.02843554184756,0.0126118208866335,0.109087332173013,"5",803
"299",299,"avrate+position+height+club+refCountry","299",0.779768842064765,0.754153215598701,1.10811910835804,0.879200580996377,1.39664143182962,0.102664081065625,0.384549782429717,"5",804
"427",427,"avrate+position+height+club+meanIAT+refCountry","427",0.779768836753039,0.754153246264887,1.1081191051718,0.879200594883483,1.39664140173776,0.102664078190264,0.384549757388666,"6",805
"298",298,"position+height+club+refCountry","298",0.779751299981661,0.75417184472833,1.51502860462936,1.29713439225312,1.76952495173474,0.41543431972656,1.57325725819142e-07,"4",806
"426",426,"position+height+club+meanIAT+refCountry","426",0.779751287508495,0.754171884166041,1.51502859530005,1.2971344466262,1.76952485576715,0.415434313568716,1.57324407064986e-07,"5",807
"435",435,"avrate+position+weight+club+meanIAT+refCountry","435",0.77978422048758,0.754268735784496,1.07692060221557,0.853815246063343,1.35832428481877,0.0741056742084009,0.531538230414822,"6",808
"307",307,"avrate+position+weight+club+refCountry","307",0.779784222374819,0.754268739720489,1.07692063314991,0.853815254403627,1.35832434958553,0.07410570293321,0.531538104828333,"5",809
"306",306,"position+weight+club+refCountry","306",0.779771276584873,0.75429110366563,1.49728567733751,1.28282713589721,1.74759664558551,0.403653920455934,3.09132445186388e-07,"4",810
"434",434,"position+weight+club+meanIAT+refCountry","434",0.779771275778943,0.754291107823993,1.49728567614742,1.28282713764494,1.74759664042648,0.403653919661103,3.09132344676398e-07,"5",811
"443",443,"avrate+position+height+weight+club+meanIAT+refCountry","443",0.779778628170991,0.754310677842814,1.08131726422924,0.856906301831815,1.36449810605978,0.0781799870207884,0.510055479188447,"7",812
"315",315,"avrate+position+height+weight+club+refCountry","315",0.779778627957778,0.754310684051897,1.08131727404202,0.856906306706653,1.36449812306253,0.0781799960956348,0.510055436236763,"6",813
"314",314,"position+height+weight+club+refCountry","314",0.779765596977304,0.7543300139138,1.48969066388218,1.27436722174256,1.741396228807,0.398568490271054,5.62242014359383e-07,"5",814
"442",442,"position+height+weight+club+meanIAT+refCountry","442",0.779765594124863,0.754330037960708,1.48969065475732,1.27436721712409,1.74139621378475,0.398568484145713,5.62242004826189e-07,"6",815
"355",355,"avrate+position+club+age+refCountry","355",0.779950586164982,0.755066481791638,1.15123938588762,0.91330980119005,1.45115285294428,0.140839088903293,0.233145035116494,"5",816
"483",483,"avrate+position+club+age+meanIAT+refCountry","483",0.779950587559303,0.755066494072554,1.15123943333578,0.913309817495798,1.45115294665426,0.140839130118141,0.233144945511704,"6",817
"482",482,"position+club+age+meanIAT+refCountry","482",0.779914994156114,0.755090387566795,1.5556957759491,1.34269023318323,1.80249270270486,0.441922889898084,4.04635898984915e-09,"5",818
"354",354,"position+club+age+refCountry","354",0.779914996847051,0.755090399073941,1.55569577528896,1.34269020334135,1.80249274123633,0.441922889473749,4.04638042605938e-09,"4",819
"499",499,"avrate+position+weight+club+age+meanIAT+refCountry","499",0.779927546815659,0.755614465845987,1.12049400102302,0.889063674615998,1.41216747706046,0.113769660405175,0.335138738521268,"7",820
"371",371,"avrate+position+weight+club+age+refCountry","371",0.779927540930662,0.755614486381751,1.12049396496651,0.889063672960883,1.4121673888048,0.113769628226055,0.335138811887229,"6",821
"370",370,"position+weight+club+age+refCountry","370",0.779898067093055,0.755645541360593,1.45526222022437,1.24757527204522,1.69752332950666,0.375186104471247,1.79263531175259e-06,"5",822
"498",498,"position+weight+club+age+meanIAT+refCountry","498",0.779898064493538,0.755645557035522,1.45526221581204,1.24757527417661,1.69752331631283,0.375186101439261,1.79263434585263e-06,"6",823
"363",363,"avrate+position+height+club+age+refCountry","363",0.779913490869903,0.755657463377457,1.14677648098058,0.910795332318193,1.44389881092491,0.136954946428723,0.243983743880398,"6",824
"491",491,"avrate+position+height+club+age+meanIAT+refCountry","491",0.77991349086417,0.755657466851654,1.14677648865336,0.910795335468252,1.44389882525256,0.136954953119459,0.243983727458511,"7",825
"362",362,"position+height+club+age+refCountry","362",0.779877988961644,0.755678714779694,1.44977930191586,1.24175771774105,1.6926490524152,0.371411339272771,2.601562449024e-06,"5",826
"490",490,"position+height+club+age+meanIAT+refCountry","490",0.779877989518571,0.75567871630999,1.44977930259383,1.24175771313038,1.69264906028311,0.371411339740404,2.60156398980401e-06,"6",827
"507",507,"avrate+position+height+weight+club+age+meanIAT+refCountry","507",0.779916966949498,0.755721388711636,1.13166506279162,0.897558790232172,1.42683223459032,0.12369005507346,0.295560886841973,"8",828
"379",379,"avrate+position+height+weight+club+age+refCountry","379",0.779916967450589,0.75572139258372,1.13166507804266,0.897558795213445,1.42683226512948,0.123690068550097,0.295560850741183,"7",829
"378",378,"position+height+weight+club+age+refCountry","378",0.779885696700343,0.755746666468873,1.4374273394057,1.23030351468989,1.67942083510323,0.362854945911465,4.85964852639597e-06,"6",830
"506",506,"position+height+weight+club+age+meanIAT+refCountry","506",0.779885689893149,0.755746693518531,1.43742732766993,1.23030353126089,1.67942078506006,0.362854937747044,4.8596361728633e-06,"7",831
"800",800,"club+refCountry+victories","800",0.779768490571511,0.757555345879681,1.09936610146991,0.45800128000685,2.63886997224782,0.0947337423051545,0.832067911695504,"3",832
"928",928,"club+meanIAT+refCountry+victories","928",0.779768479824064,0.757555368485068,1.09936607466666,0.458001338567284,2.63886950616506,0.0947337179245185,0.832067925507585,"4",833
"801",801,"avrate+club+refCountry+victories","801",0.779779802272052,0.757584543970112,1.1570596387985,0.917361873231204,1.45938810713916,0.145881992949207,0.218057202588119,"4",834
"929",929,"avrate+club+meanIAT+refCountry+victories","929",0.779779798927899,0.757584551697079,1.15705961968234,0.917361878117058,1.45938805114443,0.145881976427883,0.218057211396175,"5",835
"992",992,"club+age+meanIAT+refCountry+victories","992",0.779841989098752,0.757894628036689,1.0487256169163,0.435865553522443,2.52331346372351,0.0475757288663576,0.915420584933117,"5",836
"864",864,"club+age+refCountry+victories","864",0.779841988821638,0.757894630507173,1.04872561977661,0.435865554840785,2.52331346985561,0.047575731593773,0.915420580074035,"4",837
"993",993,"avrate+club+age+meanIAT+refCountry+victories","993",0.779866585254896,0.757930732523163,1.19510806149954,0.946819848241427,1.50850584861947,0.178236609328196,0.133600205842905,"6",838
"865",865,"avrate+club+age+refCountry+victories","865",0.779866581507559,0.757930747269856,1.19510805191399,0.946819858031724,1.50850580882281,0.178236601307536,0.133600192694321,"5",839
"944",944,"weight+club+meanIAT+refCountry+victories","944",0.779672577044019,0.759041799067552,1.0241665917888,1.01476902895027,1.03365118348294,0.0238792006789214,3.83065685026897e-07,"5",840
"816",816,"weight+club+refCountry+victories","816",0.779672570316735,0.759041822422302,1.02416659202107,1.01476903076142,1.03365118210693,0.023879200905713,3.83063858415897e-07,"4",841
"817",817,"avrate+weight+club+refCountry+victories","817",0.779688920304798,0.759041981544527,1.12618022026851,0.894657694886519,1.41761692295611,0.118831570434732,0.311541830082697,"5",842
"945",945,"avrate+weight+club+meanIAT+refCountry+victories","945",0.779688920215779,0.759041981804654,1.12618021981917,0.894657694999117,1.41761692164644,0.118831570035733,0.311541830603901,"6",843
"936",936,"height+club+meanIAT+refCountry+victories","936",0.779629044211623,0.759132293291968,1.02503831832409,1.01528135005371,1.03488905215986,0.0247299956224331,4.02373814008328e-07,"5",844
"808",808,"height+club+refCountry+victories","808",0.779629045480767,0.75913229565239,1.0250383180713,1.01528134924604,1.0348890524727,0.0247299953758192,4.02374535472277e-07,"4",845
"937",937,"avrate+height+club+meanIAT+refCountry+victories","937",0.779651059394291,0.759168916849848,1.17181194361417,0.931415393127997,1.47425438888803,0.158551220613021,0.175910500340474,"6",846
"809",809,"avrate+height+club+refCountry+victories","809",0.779651051117956,0.759168935026254,1.17181188879677,0.931415400077453,1.47425423995704,0.158551173832992,0.175910525751667,"5",847
"1008",1008,"weight+club+age+meanIAT+refCountry+victories","1008",0.77974990642373,0.759169254156435,1.02121083914963,1.01167711103074,1.03083441013523,0.0209890204589332,1.15512349218725e-05,"6",848
"880",880,"weight+club+age+refCountry+victories","880",0.779749903246621,0.759169260314278,1.02121083943861,1.01167711225754,1.03083440946861,0.0209890207419103,1.15512087112808e-05,"5",849
"881",881,"avrate+weight+club+age+refCountry+victories","881",0.779777205229772,0.75917132938493,1.16029692333323,0.920810215526854,1.46206995491059,0.14867594075467,0.207488201604761,"6",850
"1009",1009,"avrate+weight+club+age+meanIAT+refCountry+victories","1009",0.779777202939719,0.759171339868949,1.16029691949099,0.920810221487786,1.46206993576269,0.148675937443238,0.207488192491632,"7",851
"952",952,"height+weight+club+meanIAT+refCountry+victories","952",0.779640510122791,0.759266627029751,1.01397521998475,0.998347858217525,1.02984720033236,0.0138784669855235,0.0798926124582038,"6",852
"824",824,"height+weight+club+refCountry+victories","824",0.779640507423608,0.759266631832782,1.01397522004655,0.998347859561339,1.02984719907167,0.0138784670464646,0.0798925861881532,"5",853
"825",825,"avrate+height+weight+club+refCountry+victories","825",0.779659313747832,0.759285896734247,1.14982153618215,0.912959513322059,1.44813602988536,0.139606744404009,0.235538435098155,"6",854
"953",953,"avrate+height+weight+club+meanIAT+refCountry+victories","953",0.779659314523137,0.759285897333518,1.14982154783561,0.912959516067264,1.44813605488468,0.139606754539028,0.235538415570875,"7",855
"1000",1000,"height+club+age+meanIAT+refCountry+victories","1000",0.779709298235783,0.759339687702626,1.023145049779,1.01334995459944,1.03303482487555,0.0228812655587082,3.13196819951412e-06,"6",856
"872",872,"height+club+age+refCountry+victories","872",0.779709293413407,0.759339702552086,1.0231450502586,1.01334995625324,1.03303482415809,0.0228812660274556,3.13195816431223e-06,"5",857
"873",873,"avrate+height+club+age+refCountry+victories","873",0.779744326770296,0.759385058772625,1.20498250903841,0.957000072523856,1.51722334070388,0.186465051516447,0.112716037728702,"6",858
"1001",1001,"avrate+height+club+age+meanIAT+refCountry+victories","1001",0.779744316080551,0.759385086002451,1.20498244469405,0.957000084418494,1.51722315981103,0.186464998117864,0.112716037974648,"7",859
"888",888,"height+weight+club+age+refCountry+victories","888",0.779715236818233,0.759424579642069,1.01583173165005,1.00009326553246,1.03181787398372,0.0157077169853662,0.0486472502488324,"6",860
"1016",1016,"height+weight+club+age+meanIAT+refCountry+victories","1016",0.779715234717538,0.759424595879396,1.01583173210793,1.00009326614727,1.03181787427958,0.0157077174361106,0.0486472414201242,"7",861
"889",889,"avrate+height+weight+club+age+refCountry+victories","889",0.779746926840287,0.759452367301681,1.18958818675339,0.943490471913965,1.49987741920966,0.173607185678549,0.142085036653471,"7",862
"1017",1017,"avrate+height+weight+club+age+meanIAT+refCountry+victories","1017",0.779746917147171,0.759452407290255,1.18958816264822,0.943490495717084,1.49987732058416,0.173607165415088,0.142085004931525,"8",863
"930",930,"position+club+meanIAT+refCountry+victories","930",0.779576644505948,0.760082628546382,1.63283770591859,1.40780475716912,1.89384142956776,0.490319425043645,9.13005524278942e-11,"5",864
"802",802,"position+club+refCountry+victories","802",0.779576640890342,0.760082640517066,1.63283770533764,1.40780477458708,1.89384140478873,0.490319424687854,9.13002186344103e-11,"4",865
"931",931,"avrate+position+club+meanIAT+refCountry+victories","931",0.779611373242791,0.760102433793356,1.19487508327298,0.94644447552019,1.50851582058409,0.178041647093583,0.134362516953969,"6",866
"803",803,"avrate+position+club+refCountry+victories","803",0.779611370346157,0.760102446452328,1.19487507557762,0.94644448190951,1.50851579096969,0.178041640653273,0.134362509000347,"5",867
"420",420,"yellowCards+club+meanIAT+refCountry","420",0.777861818678613,0.760115848941863,1.42023600531861,1.3680495360042,1.4744132121815,0.350823058731924,2.42028936118281e-75,"4",868
"292",292,"yellowCards+club+refCountry","292",0.777861807426744,0.760115887649665,1.42023607884262,1.36804961266279,1.47441328222024,0.350823110500792,2.42007522172876e-75,"3",869
"293",293,"avrate+yellowCards+club+refCountry","293",0.777873886228775,0.76015005682605,1.12453405784338,0.899947817463049,1.40516685824577,0.11736877905808,0.30181542625452,"4",870
"421",421,"avrate+yellowCards+club+meanIAT+refCountry","421",0.777873886939299,0.760150059661467,1.12453407186453,0.899947821828337,1.40516688647025,0.117368791526486,0.301815391428119,"5",871
"866",866,"position+club+age+refCountry+victories","866",0.779657582652073,0.760216542852159,1.59498970580084,1.37420600225659,1.85124512440867,0.466867282172617,8.16982210323561e-10,"5",872
"994",994,"position+club+age+meanIAT+refCountry+victories","994",0.779657576152232,0.760216558590525,1.59498970455438,1.3742060367797,1.85124507500785,0.466867281391137,8.16976770205473e-10,"6",873
"867",867,"avrate+position+club+age+refCountry+victories","867",0.77970373073911,0.760231524687969,1.21473118748639,0.961517680299458,1.53462789929409,0.194522807447084,0.102902267092932,"6",874
"995",995,"avrate+position+club+age+meanIAT+refCountry+victories","995",0.779703732219556,0.760231537283377,1.21473123981088,0.961517698150893,1.53462800301042,0.194522850522043,0.102902226964739,"7",875
"932",932,"yellowCards+club+meanIAT+refCountry+victories","932",0.778526071447411,0.76030453834548,1.20311476700993,1.14903538437018,1.2597393973126,0.184913833115443,3.26523866579963e-15,"5",876
"804",804,"yellowCards+club+refCountry+victories","804",0.778526065230669,0.76030455951473,1.2031148006279,1.14903541875455,1.25973943001586,0.184913861057889,3.26519867125589e-15,"4",877
"933",933,"avrate+yellowCards+club+meanIAT+refCountry+victories","933",0.778542134054146,0.760357945216875,1.16548627607056,0.929224305534504,1.4618195538132,0.153138404281115,0.185206897286861,"6",878
"805",805,"avrate+yellowCards+club+refCountry+victories","805",0.778542120211451,0.760357980763419,1.16548621619388,0.929224335932786,1.46181935579029,0.153138352906261,0.185206881596774,"5",879
"868",868,"yellowCards+club+age+refCountry+victories","868",0.778612320553875,0.760522603727751,1.19960708766807,1.14574725044011,1.25599879400164,0.181994076234777,8.16342268954302e-15,"5",880
"996",996,"yellowCards+club+age+meanIAT+refCountry+victories","996",0.778612316961409,0.760522614059654,1.19960710513882,1.14574726843929,1.2559988108545,0.181994090798504,8.16337019276608e-15,"6",881
"997",997,"avrate+yellowCards+club+age+meanIAT+refCountry+victories","997",0.778642870540346,0.760580325312626,1.20063319396088,0.956464253111075,1.50713428311815,0.18284907926357,0.114968276551603,"7",882
"869",869,"avrate+yellowCards+club+age+refCountry+victories","869",0.778642868459815,0.760580331964887,1.20063318652121,0.956464257729694,1.50713425716266,0.18284907306712,0.114968271248557,"6",883
"356",356,"yellowCards+club+age+refCountry","356",0.778013180519464,0.760785239802432,1.39754134012314,1.34579037607021,1.45128233347635,0.334714507093058,1.05237473082928e-67,"4",884
"484",484,"yellowCards+club+age+meanIAT+refCountry","484",0.778013176364758,0.760785265609772,1.39754139907788,1.34579043629416,1.45128239097521,0.334714549277667,1.05231281203536e-67,"5",885
"947",947,"avrate+position+weight+club+meanIAT+refCountry+victories","947",0.779562531639421,0.760824424416581,1.15653565433991,0.916527649056815,1.45939374675267,0.145429031734163,0.220396481279845,"7",886
"819",819,"avrate+position+weight+club+refCountry+victories","819",0.779562523241917,0.76082445009529,1.1565356025673,0.916527652281727,1.45939361095736,0.145428986968908,0.220396527529701,"6",887
"818",818,"position+weight+club+refCountry+victories","818",0.779532454744571,0.760828023182804,1.50463106591347,1.28886526521883,1.75651769475494,0.408547729221452,2.30100209994545e-07,"5",888
"946",946,"position+weight+club+meanIAT+refCountry+victories","946",0.779532455277003,0.760828032111921,1.50463106196446,1.28886525087422,1.75651770508416,0.408547726596883,2.30100601142612e-07,"6",889
"485",485,"avrate+yellowCards+club+age+meanIAT+refCountry","485",0.778045378403789,0.760829280529273,1.17449571907816,0.939765475293221,1.46785578998048,0.160838880221432,0.157404591836052,"6",890
"357",357,"avrate+yellowCards+club+age+refCountry","357",0.778045378632845,0.760829282027295,1.17449572516909,0.939765477242831,1.4678558021599,0.160838885407429,0.1574045842424,"5",891
"938",938,"position+height+club+meanIAT+refCountry+victories","938",0.77949562302964,0.760839623632547,1.50566210322643,1.28898499495726,1.7587624200136,0.409232737156128,2.44140714390521e-07,"6",892
"810",810,"position+height+club+refCountry+victories","810",0.779495623278773,0.760839634225554,1.5056620954954,1.28898497808153,1.75876242497854,0.409232732021486,2.44141143783272e-07,"5",893
"939",939,"avrate+position+height+club+meanIAT+refCountry+victories","939",0.779531257435715,0.760861760977432,1.19003093732698,0.944012114008781,1.50016468091867,0.173979304539271,0.140922411867016,"7",894
"811",811,"avrate+position+height+club+refCountry+victories","811",0.779531254983929,0.760861769967471,1.19003092661373,0.944012117489116,1.50016464837747,0.173979295536768,0.140922410656629,"6",895
"1011",1011,"avrate+position+weight+club+age+meanIAT+refCountry+victories","1011",0.779650266828805,0.760891537039859,1.17818579360452,0.932976382089843,1.4878423408127,0.163975792321434,0.168430030281768,"8",896
"883",883,"avrate+position+weight+club+age+refCountry+victories","883",0.77965026603887,0.760891539446204,1.17818578828337,0.932976382060374,1.48784232742032,0.163975787805038,0.168430033824902,"7",897
"1010",1010,"position+weight+club+age+meanIAT+refCountry+victories","1010",0.779609855695034,0.76090070105626,1.48369665173782,1.27027875566795,1.73297061338358,0.394536711274498,6.38342987564293e-07,"7",898
"882",882,"position+weight+club+age+refCountry+victories","882",0.779609848597572,0.760900713568877,1.48369664196183,1.27027878869704,1.73297054548695,0.394536704685557,6.38339815740721e-07,"6",899
"954",954,"position+height+weight+club+meanIAT+refCountry+victories","954",0.779509539729045,0.760937791756235,1.48694334722143,1.27193813521174,1.738292497597,0.396722568044399,6.40447651758642e-07,"7",900
"826",826,"position+height+weight+club+refCountry+victories","826",0.779509534907755,0.760937801970939,1.48694334396679,1.27193815980445,1.73829245637779,0.396722565855581,6.4044547267934e-07,"6",901
"955",955,"avrate+position+height+weight+club+meanIAT+refCountry+victories","955",0.779539890893957,0.760947127237065,1.16854228680465,0.925711427255264,1.47507207521389,0.155757063306152,0.190030321864068,"8",902
"827",827,"avrate+position+height+weight+club+refCountry+victories","827",0.77953988850917,0.760947130209024,1.16854226114399,0.925711423228396,1.47507201684668,0.155757041346611,0.190030350835832,"7",903
"1002",1002,"position+height+club+age+meanIAT+refCountry+victories","1002",0.779574686906168,0.760969580471995,1.4725533139819,1.25964558506622,1.72144711832183,0.386997842327487,1.19190831397809e-06,"7",904
"874",874,"position+height+club+age+refCountry+victories","874",0.779574685231514,0.760969580867555,1.47255331243225,1.25964559563793,1.72144710025127,0.386997841275134,1.19190662594251e-06,"6",905
"875",875,"avrate+position+height+club+age+refCountry+victories","875",0.779621328919943,0.760989427074832,1.20984620797807,0.959114117527839,1.52612480643257,0.190493250686082,0.107910211625858,"7",906
"1003",1003,"avrate+position+height+club+age+meanIAT+refCountry+victories","1003",0.779621321210023,0.760989440355574,1.20984613383786,0.959114109554909,1.52612463207499,0.190493189405391,0.107910244607247,"8",907
"1018",1018,"position+height+weight+club+age+meanIAT+refCountry+victories","1018",0.77958248299264,0.761041638099268,1.46072368120338,1.24872039938586,1.7087201217164,0.37893198497254,2.17783072721206e-06,"8",908
"890",890,"position+height+weight+club+age+refCountry+victories","890",0.779582483948883,0.761041644101429,1.4607236817577,1.24872038799491,1.70872013860038,0.378931985352025,2.17783375849476e-06,"7",909
"891",891,"avrate+position+height+weight+club+age+refCountry+victories","891",0.779624393488338,0.761048316064594,1.1946144671372,0.94561134483163,1.50918634055474,0.177823511687404,0.135949496218662,"8",910
"1019",1019,"avrate+position+height+weight+club+age+meanIAT+refCountry+victories","1019",0.779624392549001,0.761048320423468,1.19461446479201,0.945611346640575,1.50918633174221,0.177823509724271,0.135949494049001,"9",911
"436",436,"yellowCards+weight+club+meanIAT+refCountry","436",0.777770820032291,0.761893415516055,1.42619844193523,1.37394190096192,1.48044250950815,0.355012472152646,1.51690632737134e-77,"5",912
"308",308,"yellowCards+weight+club+refCountry","308",0.777770816647003,0.761893427651863,1.42619846706791,1.373941927071,1.48044253355241,0.355012489774799,1.51686053775858e-77,"4",913
"309",309,"avrate+yellowCards+weight+club+refCountry","309",0.777787900456656,0.761895443523143,1.09018621106283,0.874617800716856,1.35888610295537,0.086348517487731,0.442388284947104,"5",914
"437",437,"avrate+yellowCards+weight+club+meanIAT+refCountry","437",0.777787901146903,0.761895445290538,1.09018622384864,0.874617805158109,1.35888612792934,0.0863485292158293,0.442388236743173,"6",915
"428",428,"yellowCards+height+club+meanIAT+refCountry","428",0.77773389576825,0.761951737161048,1.42940143491416,1.37698475720805,1.4838134201844,0.35725577966091,2.23397745715119e-78,"5",916
"300",300,"yellowCards+height+club+refCountry","300",0.77773388727521,0.761951745281076,1.42940143889452,1.37698476301819,1.48381342218725,0.357255782445544,2.23394109919123e-78,"4",917
"301",301,"avrate+yellowCards+height+club+refCountry","301",0.777759171696254,0.761985514152133,1.13697824275547,0.912657905620443,1.41643382097314,0.128374078926089,0.252258288423028,"5",918
"429",429,"avrate+yellowCards+height+club+meanIAT+refCountry","429",0.777759169477304,0.761985519813004,1.13697823091972,0.912657908136368,1.4164337875788,0.128374068516264,0.252258298468626,"6",919
"820",820,"yellowCards+weight+club+refCountry+victories","820",0.778380841016163,0.762045405489095,1.2108204515501,1.15665126987599,1.2675265259936,0.191298188962736,2.57092633038814e-16,"5",920
"948",948,"yellowCards+weight+club+meanIAT+refCountry+victories","948",0.778380836895017,0.762045418248323,1.21082047519031,1.15665129409521,1.26752654894743,0.191298208486856,2.57090305590039e-16,"6",921
"821",821,"avrate+yellowCards+weight+club+refCountry+victories","821",0.778403745989111,0.762056035777649,1.13018731000152,0.903324483488969,1.4140249478847,0.122383380050692,0.284365838442458,"6",922
"949",949,"avrate+yellowCards+weight+club+meanIAT+refCountry+victories","949",0.778403749659775,0.762056037308766,1.13018736199853,0.903324495201433,1.41402505966183,0.122383426058122,0.284365728418332,"7",923
"884",884,"yellowCards+weight+club+age+refCountry+victories","884",0.778464009223984,0.762083418816057,1.2074861335945,1.15347685180809,1.26402429362801,0.188540622913019,6.72149053295117e-16,"6",924
"1012",1012,"yellowCards+weight+club+age+meanIAT+refCountry+victories","1012",0.778464005114899,0.762083431245452,1.20748615612642,1.15347687492591,1.26402431546849,0.18854064157321,6.72143307261411e-16,"7",925
"885",885,"avrate+yellowCards+weight+club+age+refCountry+victories","885",0.778498946358719,0.762094149633359,1.1611156041764,0.92707744401461,1.45423605650866,0.149381270692724,0.193368673492377,"7",926
"1013",1013,"avrate+yellowCards+weight+club+age+meanIAT+refCountry+victories","1013",0.778498945963711,0.762094151903915,1.16111560495442,0.927077445560615,1.45423605603242,0.149381271362787,0.193368669520683,"8",927
"316",316,"yellowCards+height+weight+club+refCountry","316",0.777744233221176,0.762140742143032,1.4286263443433,1.3762538445537,1.48299184763663,0.356713384240205,3.42308052466877e-78,"5",928
"444",444,"yellowCards+height+weight+club+meanIAT+refCountry","444",0.777744233485791,0.76214074487645,1.4286263521981,1.37625385242774,1.48299185545931,0.356713389738351,3.42305479399924e-78,"6",929
"445",445,"avrate+yellowCards+height+weight+club+meanIAT+refCountry","445",0.777765297084532,0.762157197102495,1.11147642948947,0.89136103120184,1.38594779227107,0.105689248159897,0.347929617901397,"7",930
"317",317,"avrate+yellowCards+height+weight+club+refCountry","317",0.777765288957706,0.762157231466992,1.11147641999337,0.89136105777638,1.38594772726901,0.105689239616217,0.347929573085212,"6",931
"940",940,"yellowCards+height+club+meanIAT+refCountry+victories","940",0.778327563361409,0.762206438505965,1.2128207924831,1.15858260723093,1.26959809814073,0.192948879956814,1.3876088253096e-16,"6",932
"812",812,"yellowCards+height+club+refCountry+victories","812",0.778327561295902,0.762206447737851,1.21282080538495,1.1585826203183,1.26959811081103,0.192948890594707,1.38760214076058e-16,"5",933
"372",372,"yellowCards+weight+club+age+refCountry","372",0.777917923749424,0.762259924344112,1.40591295185728,1.35393094794456,1.45989072131097,0.340686879563797,2.75351345696868e-70,"5",934
"500",500,"yellowCards+weight+club+age+meanIAT+refCountry","500",0.777917920956892,0.762259927085088,1.40591295059706,1.35393094733399,1.45989071935213,0.340686878667427,2.75350548170649e-70,"6",935
"813",813,"avrate+yellowCards+height+club+refCountry+victories","813",0.778358449510888,0.762264717708253,1.1795309368978,0.943465663592507,1.47466228479505,0.165116848345531,0.147282862906064,"6",936
"941",941,"avrate+yellowCards+height+club+meanIAT+refCountry+victories","941",0.778358448823708,0.762264724838613,1.17953094823891,0.943465671444669,1.47466230087946,0.165116857960464,0.147282841687316,"7",937
"501",501,"avrate+yellowCards+weight+club+age+meanIAT+refCountry","501",0.777952919213961,0.762265265140948,1.13754792693243,0.91207475342243,1.41876011940102,0.128875004522343,0.252865446731632,"7",938
"373",373,"avrate+yellowCards+weight+club+age+refCountry","373",0.777952912203327,0.762265267958132,1.13754784544316,0.912074736871296,1.4187599418785,0.128874932886441,0.25286559559637,"6",939
"1004",1004,"yellowCards+height+club+age+meanIAT+refCountry+victories","1004",0.77841135549925,0.762318766059479,1.20936072464581,1.15530600997226,1.26594456333778,0.190091893255903,3.70487942736324e-16,"7",940
"876",876,"yellowCards+height+club+age+refCountry+victories","876",0.778411355121464,0.762318766230057,1.2093607263588,1.15530601178014,1.26594456494303,0.190091894672342,3.70487675783469e-16,"6",941
"956",956,"yellowCards+height+weight+club+meanIAT+refCountry+victories","956",0.778335465805707,0.762348368087095,1.21300171347985,1.15877287602024,1.2697683794243,0.193098042557659,1.2855044331476e-16,"7",942
"828",828,"yellowCards+height+weight+club+refCountry+victories","828",0.778335464325751,0.762348375529053,1.21300172303496,1.15877288567706,1.26976838884702,0.193098050434902,1.28549990039237e-16,"6",943
"1005",1005,"avrate+yellowCards+height+club+age+meanIAT+refCountry+victories","1005",0.778456375863219,0.762383350997952,1.20984447869127,0.966906166230829,1.51382183063907,0.190491821340747,0.0957752202189188,"8",944
