"","rownumber","covariates.formula","covariates.rownumber","R2c","R2m","Avrate_OR","Avrate_LCI","Avrate_UCI","R2_first_covariate","Pval_first_covariate","Model Covariates"
"271",271,"avrate+position+yellowCards+height+refCountry","271",0.748123023291761,0.72515051729908,1.32698274115659,1.06990898439282,1.64582522533612,0.282907749354858,0.0100235345600566,"5"
"280",280,"height+weight+refCountry","280",0.750433246218347,0.711934562336924,1.00610320313378,0.990873641549556,1.02156684052376,0.00608465402392873,0.434294529919636,"3"
"281",281,"avrate+height+weight+refCountry","281",0.750458257093673,0.711974561637289,1.2229288909218,0.979197189594146,1.52732778253897,0.201248711859953,0.0759652948036679,"4"
"282",282,"position+height+weight+refCountry","282",0.750440191079133,0.714278569932542,1.52202344927809,1.30013934519068,1.78177469109099,0.420040666205228,1.74361848934186e-07,"4"
"283",283,"avrate+position+height+weight+refCountry","283",0.750485816499931,0.714345829414024,1.25700352508978,1.00504173195846,1.57213159597779,0.228730733971543,0.0450672562756191,"5"
"284",284,"yellowCards+height+weight+refCountry","284",0.747988573156645,0.723566471144201,1.42741991616068,1.37524746095071,1.4815716261302,0.355868560211228,2.70713376467512e-78,"4"
"285",285,"avrate+yellowCards+height+weight+refCountry","285",0.748039415726212,0.723724103399197,1.27383907036779,1.02879466930384,1.57724959665031,0.242035230778502,0.0263923297127911,"5"
"286",286,"position+yellowCards+height+weight+refCountry","286",0.748030705028717,0.725074765350352,1.51050680013643,1.29805705970927,1.75772765626299,0.412445223745369,9.65347725484175e-08,"5"
"287",287,"avrate+position+yellowCards+height+weight+refCountry","287",0.748111894308294,0.725274320648641,1.3159434481139,1.06056270587967,1.63281920911746,0.274553859421953,0.0126271962892377,"6"
"296",296,"height+club+refCountry","296",0.779832102798277,0.752278712335451,1.02337170394451,1.01366029518232,1.03317615320616,0.0231027679392977,2.04510410664608e-06,"3"
"297",297,"avrate+height+club+refCountry","297",0.779840529238929,0.752266145320404,1.08460224199278,0.861999529015296,1.36468986784665,0.0812133225375468,0.488354710434579,"4"
"298",298,"position+height+club+refCountry","298",0.779751299981661,0.75417184472833,1.51502860462936,1.29713439225312,1.76952495173474,0.41543431972656,1.57325725819142e-07,"4"
"299",299,"avrate+position+height+club+refCountry","299",0.779768842064765,0.754153215598701,1.10811910835804,0.879200580996377,1.39664143182962,0.102664081065625,0.384549782429717,"5"
"300",300,"yellowCards+height+club+refCountry","300",0.77773388727521,0.761951745281076,1.42940143889452,1.37698476301819,1.48381342218725,0.357255782445544,2.23394109919123e-78,"4"
"301",301,"avrate+yellowCards+height+club+refCountry","301",0.777759171696254,0.761985514152133,1.13697824275547,0.912657905620443,1.41643382097314,0.128374078926089,0.252258288423028,"5"
"302",302,"position+yellowCards+height+club+refCountry","302",0.777649066535697,0.763202079217601,1.49482910610458,1.28814384922446,1.73467742581912,0.402011890010789,1.19094881486935e-07,"5"
